#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
k127_29371_1         -          2-Hacid_dh           PF00389.28   2.6e-38  133.4   0.3   3.8e-38  132.9   0.3   1.3   1   0   0   1   1   1   1 # 1 # 1146 # -1 # ID=29233_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.658
k127_70607_1         -          2-Hacid_dh           PF00389.28   5.8e-34  119.4   0.0     7e-34  119.1   0.0   1.2   1   0   0   1   1   1   1 # 2 # 763 # -1 # ID=70269_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.521
k127_45538_2         -          2-Hacid_dh           PF00389.28   3.3e-32  113.7   0.0   3.4e-32  113.6   0.0   1.1   1   0   0   1   1   1   1 # 889 # 1494 # 1 # ID=45326_2;partial=01;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363
k127_57680_1         -          2-Hacid_dh           PF00389.28   1.9e-30  108.0   0.0   3.7e-30  107.0   0.0   1.5   1   1   1   2   2   1   1 # 3 # 794 # -1 # ID=57403_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.396
k127_96064_2         -          2-Hacid_dh           PF00389.28   2.8e-30  107.4   0.3   3.4e-30  107.2   0.3   1.0   1   0   0   1   1   1   1 # 1104 # 1751 # 1 # ID=95617_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.378
k127_7879_1          -          2-Hacid_dh           PF00389.28   4.5e-29  103.5   0.0   5.5e-29  103.2   0.0   1.0   1   0   0   1   1   1   1 # 1 # 315 # -1 # ID=7840_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.308
k127_42172_1         -          2-Hacid_dh           PF00389.28   8.2e-27   96.2   0.4     9e-27   96.1   0.4   1.0   1   0   0   1   1   1   1 # 92 # 376 # 1 # ID=41975_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.670
k127_27092_1         -          2-Hacid_dh           PF00389.28   1.6e-26   95.3   0.1   1.8e-26   95.1   0.1   1.0   1   0   0   1   1   1   1 # 770 # 1795 # 1 # ID=26970_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.318
k127_59512_2         -          2-Hacid_dh           PF00389.28     2e-26   94.9   0.1   2.4e-26   94.7   0.1   1.0   1   0   0   1   1   1   1 # 221 # 1165 # -1 # ID=59231_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.356
k127_16930_1         -          2-Hacid_dh           PF00389.28   5.9e-26   93.4   0.1   6.2e-26   93.4   0.1   1.1   1   0   0   1   1   1   1 # 3 # 509 # -1 # ID=16854_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.471
k127_37060_1         -          2-Hacid_dh           PF00389.28   4.9e-25   90.5   0.0   4.9e-25   90.5   0.0   1.1   1   0   0   1   1   1   1 # 1 # 495 # -1 # ID=36882_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.733
k127_26015_1         -          2-Hacid_dh           PF00389.28   6.3e-25   90.1   0.3   7.2e-25   89.9   0.3   1.1   1   0   0   1   1   1   1 # 2 # 466 # -1 # ID=25902_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.690
k127_52319_1         -          2-Hacid_dh           PF00389.28     2e-24   88.4   0.1   2.3e-24   88.3   0.1   1.0   1   0   0   1   1   1   1 # 1 # 369 # 1 # ID=52068_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.634
k127_54487_1         -          2-Hacid_dh           PF00389.28   7.1e-24   86.7   0.1   7.4e-24   86.6   0.1   1.1   1   0   0   1   1   1   1 # 3 # 374 # 1 # ID=54225_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.718
k127_28167_3         -          2-Hacid_dh           PF00389.28   7.1e-24   86.7   0.0   8.9e-24   86.4   0.0   1.0   1   0   0   1   1   1   1 # 1514 # 2113 # 1 # ID=28033_3;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.303
k127_88419_1         -          2-Hacid_dh           PF00389.28   7.8e-24   86.6   0.0     8e-24   86.5   0.0   1.1   1   0   0   1   1   1   1 # 1 # 378 # -1 # ID=88008_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.410
k127_63983_2         -          2-Hacid_dh           PF00389.28   1.6e-23   85.6   0.0     2e-23   85.3   0.0   1.1   1   0   0   1   1   1   1 # 966 # 1985 # 1 # ID=63687_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.718
k127_84888_1         -          2-Hacid_dh           PF00389.28   2.1e-23   85.2   0.2   2.4e-23   85.0   0.2   1.0   1   0   0   1   1   1   1 # 1 # 378 # -1 # ID=84493_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.722
k127_47107_1         -          2-Hacid_dh           PF00389.28   6.5e-23   83.6   0.1   6.8e-23   83.5   0.1   1.1   1   0   0   1   1   1   1 # 3 # 299 # 1 # ID=46888_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.663
k127_65963_2         -          2-Hacid_dh           PF00389.28     1e-22   83.0   1.1   1.1e-22   82.8   1.1   1.0   1   0   0   1   1   1   1 # 142 # 459 # 1 # ID=65654_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.371
k127_18330_1         -          2-Hacid_dh           PF00389.28   1.2e-22   82.8   0.1   1.2e-22   82.8   0.1   1.1   1   0   0   1   1   1   1 # 1 # 402 # 1 # ID=18248_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388
k127_27422_1         -          2-Hacid_dh           PF00389.28   2.7e-22   81.6   0.1     3e-22   81.4   0.1   1.1   1   0   0   1   1   1   1 # 2 # 442 # -1 # ID=27295_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.515
k127_26155_1         -          2-Hacid_dh           PF00389.28     3e-22   81.5   0.1   3.2e-22   81.3   0.1   1.0   1   0   0   1   1   1   1 # 3 # 356 # -1 # ID=26042_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.653
k127_76091_1         -          2-Hacid_dh           PF00389.28   3.7e-22   81.2   0.3   3.9e-22   81.1   0.3   1.0   1   0   0   1   1   1   1 # 45 # 368 # 1 # ID=75731_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.401
k127_13181_1         -          2-Hacid_dh           PF00389.28   2.1e-21   78.7   0.1   2.3e-21   78.6   0.1   1.0   1   0   0   1   1   1   1 # 1 # 378 # -1 # ID=13117_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.495
k127_27447_1         -          2-Hacid_dh           PF00389.28   2.4e-21   78.5   0.1   2.6e-21   78.4   0.1   1.3   1   0   0   1   1   1   1 # 1 # 780 # -1 # ID=27320_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.376
k127_66664_1         -          2-Hacid_dh           PF00389.28   5.7e-21   77.3   0.5   6.2e-21   77.2   0.5   1.0   1   0   0   1   1   1   1 # 3 # 308 # 1 # ID=66351_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.644
k127_42025_1         -          2-Hacid_dh           PF00389.28   9.3e-21   76.6   0.0   1.1e-20   76.4   0.0   1.0   1   0   0   1   1   1   1 # 2 # 298 # -1 # ID=41828_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.519
k127_99143_1         -          2-Hacid_dh           PF00389.28   1.2e-20   76.2   0.0   1.4e-20   76.0   0.0   1.0   1   0   0   1   1   1   1 # 3 # 299 # -1 # ID=98682_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.448
k127_2788_1          -          2-Hacid_dh           PF00389.28   3.7e-20   74.7   0.1     4e-20   74.5   0.1   1.0   1   0   0   1   1   1   1 # 2 # 199 # 1 # ID=2776_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.354
k127_8726_22         -          2-Hacid_dh           PF00389.28   5.8e-20   74.0   0.1     8e-20   73.6   0.1   1.1   1   0   0   1   1   1   1 # 21536 # 22699 # -1 # ID=8682_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.680
k127_53232_1         -          2-Hacid_dh           PF00389.28   6.7e-20   73.8   0.0   6.7e-20   73.8   0.0   1.1   1   0   0   1   1   1   1 # 3 # 482 # 1 # ID=52976_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.667
k127_55392_1         -          2-Hacid_dh           PF00389.28   8.1e-20   73.6   0.0   8.9e-20   73.4   0.0   1.0   1   0   0   1   1   1   1 # 127 # 429 # 1 # ID=55125_1;partial=01;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.492
k127_29663_1         -          2-Hacid_dh           PF00389.28     2e-19   72.3   0.0   2.4e-19   72.0   0.0   1.1   1   0   0   1   1   1   1 # 3 # 788 # -1 # ID=29524_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.735
k127_50309_1         -          2-Hacid_dh           PF00389.28   1.1e-18   69.9   0.1   1.2e-18   69.7   0.1   1.1   1   0   0   1   1   1   1 # 2 # 376 # 1 # ID=50070_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.621
k127_43306_3         -          2-Hacid_dh           PF00389.28   1.5e-18   69.4   0.0   1.7e-18   69.3   0.0   1.1   1   0   0   1   1   1   1 # 913 # 1509 # 1 # ID=43106_3;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.561
k127_79851_1         -          2-Hacid_dh           PF00389.28   3.5e-18   68.3   0.0   3.7e-18   68.2   0.0   1.1   1   0   0   1   1   1   1 # 3 # 512 # -1 # ID=79475_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.490
k127_4052_1          -          2-Hacid_dh           PF00389.28   4.4e-18   67.9   0.0   4.9e-18   67.8   0.0   1.2   1   1   0   1   1   1   1 # 2 # 595 # 1 # ID=4035_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.588
k127_30429_1         -          2-Hacid_dh           PF00389.28   3.1e-17   65.2   0.0     4e-17   64.8   0.0   1.1   1   0   0   1   1   1   1 # 2 # 904 # -1 # ID=30288_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.604
k127_32914_1         -          2-Hacid_dh           PF00389.28   3.4e-16   61.8   0.1   4.1e-16   61.6   0.1   1.1   1   0   0   1   1   1   1 # 1 # 450 # -1 # ID=32760_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.649
k127_12066_1         -          2-Hacid_dh           PF00389.28   8.3e-16   60.6   0.0   8.8e-16   60.5   0.0   1.0   1   0   0   1   1   1   1 # 2 # 298 # 1 # ID=12006_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.707
k127_47849_1         -          2-Hacid_dh           PF00389.28   1.3e-13   53.5   0.0   1.9e-13   53.0   0.0   1.2   1   0   0   1   1   1   1 # 54 # 1151 # -1 # ID=47626_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.478
k127_92811_1         -          2-Hacid_dh           PF00389.28   2.8e-13   52.4   0.0   5.5e-13   51.4   0.0   1.5   1   1   0   1   1   1   1 # 2 # 532 # -1 # ID=92376_1;partial=10;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.687
k127_53123_1         -          2-Hacid_dh           PF00389.28     8e-13   50.9   0.4   8.2e-13   50.9   0.4   1.1   1   0   0   1   1   1   1 # 1 # 366 # -1 # ID=52868_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.740
k127_16630_1         -          2-Hacid_dh           PF00389.28   9.4e-12   47.5   0.1   1.1e-11   47.3   0.1   1.0   1   0   0   1   1   1   1 # 1 # 276 # -1 # ID=16557_1;partial=10;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.533
k127_98823_1         -          2-Hacid_dh           PF00389.28   4.4e-10   42.1   0.0     5e-10   41.9   0.0   1.1   1   0   0   1   1   1   1 # 3 # 329 # -1 # ID=98363_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.688
k127_48289_1         -          2-Hacid_dh           PF00389.28   4.8e-10   41.9   0.0   5.6e-10   41.7   0.0   1.1   1   0   0   1   1   1   1 # 1 # 300 # 1 # ID=48065_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.683
k127_70738_1         -          2-Hacid_dh           PF00389.28   9.1e-10   41.0   0.0   1.7e-09   40.2   0.0   1.7   1   1   0   1   1   1   1 # 1 # 573 # 1 # ID=70398_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.358
k127_30097_1         -          2-Hacid_dh           PF00389.28   9.3e-10   41.0   0.2   1.3e-09   40.5   0.2   1.4   1   1   0   1   1   1   1 # 1 # 387 # -1 # ID=29957_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.646
k127_93147_1         -          2-Hacid_dh           PF00389.28     2e-09   39.9   0.3   2.1e-09   39.8   0.3   1.0   1   0   0   1   1   1   1 # 1 # 261 # -1 # ID=92710_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.287
k127_44621_1         -          2-Hacid_dh           PF00389.28   1.9e-08   36.7   0.0   2.1e-08   36.6   0.0   1.0   1   0   0   1   1   1   1 # 107 # 298 # 1 # ID=44413_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.427
k127_75144_1         -          2-Hacid_dh           PF00389.28   2.2e-08   36.6   0.0     3e-08   36.1   0.0   1.3   1   1   0   1   1   1   1 # 1 # 612 # 1 # ID=74787_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.355
k127_39878_1         -          2-Hacid_dh           PF00389.28   3.1e-07   32.8   0.0   3.2e-07   32.8   0.0   1.1   1   0   0   1   1   1   1 # 1 # 300 # 1 # ID=39689_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.413
k127_14874_1         -          2-Hacid_dh           PF00389.28   3.4e-07   32.7   0.0   3.9e-07   32.5   0.0   1.2   1   0   0   1   1   1   1 # 2 # 358 # 1 # ID=14805_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.681
k127_35099_1         -          2-Hacid_dh           PF00389.28   4.4e-07   32.3   0.0   5.1e-07   32.1   0.0   1.2   1   0   0   1   1   1   1 # 1 # 600 # 1 # ID=34932_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.398
k127_24380_1         -          2-Hacid_dh           PF00389.28   2.4e-06   30.0   0.0   2.8e-06   29.7   0.0   1.1   1   0   0   1   1   1   1 # 3 # 299 # -1 # ID=24274_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.310
k127_80562_1         -          2-Hacid_dh           PF00389.28   5.3e-06   28.8   0.0   5.7e-06   28.8   0.0   1.0   1   0   0   1   1   1   1 # 3 # 212 # -1 # ID=80185_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.690
k127_11417_1         -          2-Hacid_dh           PF00389.28   6.4e-06   28.6   0.0     7e-06   28.5   0.0   1.0   1   0   0   1   1   1   1 # 2 # 226 # -1 # ID=11360_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.631
k127_29371_1         -          2-Hacid_dh_C         PF02826.17   5.5e-64  217.5   0.2   1.6e-63  216.0   0.0   1.9   3   0   0   3   3   1   1 # 1 # 1146 # -1 # ID=29233_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.658
k127_27092_1         -          2-Hacid_dh_C         PF02826.17   1.8e-59  202.8   0.0     3e-59  202.1   0.0   1.3   1   0   0   1   1   1   1 # 770 # 1795 # 1 # ID=26970_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.318
k127_59512_2         -          2-Hacid_dh_C         PF02826.17     4e-58  198.4   0.0   1.3e-57  196.7   0.0   1.7   2   0   0   2   2   1   1 # 221 # 1165 # -1 # ID=59231_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.356
k127_27382_1         -          2-Hacid_dh_C         PF02826.17   9.6e-55  187.4   0.0   1.1e-54  187.2   0.0   1.0   1   0   0   1   1   1   1 # 3 # 635 # 1 # ID=27256_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.720
k127_47849_1         -          2-Hacid_dh_C         PF02826.17   2.2e-54  186.3   0.0   3.3e-54  185.7   0.0   1.3   1   0   0   1   1   1   1 # 54 # 1151 # -1 # ID=47626_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.478
k127_63983_2         -          2-Hacid_dh_C         PF02826.17   1.8e-53  183.3   0.0   2.5e-53  182.8   0.0   1.2   1   0   0   1   1   1   1 # 966 # 1985 # 1 # ID=63687_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.718
k127_57680_1         -          2-Hacid_dh_C         PF02826.17   1.9e-53  183.2   0.1   3.2e-53  182.4   0.1   1.4   1   0   0   1   1   1   1 # 3 # 794 # -1 # ID=57403_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.396
k127_45694_1         -          2-Hacid_dh_C         PF02826.17     9e-53  181.0   0.0     1e-52  180.8   0.0   1.0   1   0   0   1   1   1   1 # 3 # 497 # -1 # ID=45482_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.648
k127_71704_1         -          2-Hacid_dh_C         PF02826.17   3.3e-52  179.1   0.0   3.8e-52  178.9   0.0   1.0   1   0   0   1   1   1   1 # 18 # 620 # -1 # ID=71360_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.701
k127_70738_1         -          2-Hacid_dh_C         PF02826.17   6.6e-50  171.6   0.2     8e-50  171.4   0.2   1.1   1   0   0   1   1   1   1 # 1 # 573 # 1 # ID=70398_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.358
k127_29663_1         -          2-Hacid_dh_C         PF02826.17   9.6e-47  161.3   0.0   1.6e-46  160.6   0.0   1.4   1   0   0   1   1   1   1 # 3 # 788 # -1 # ID=29524_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.735
k127_4052_1          -          2-Hacid_dh_C         PF02826.17   3.7e-46  159.4   0.0   4.4e-46  159.2   0.0   1.1   1   0   0   1   1   1   1 # 2 # 595 # 1 # ID=4035_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.588
k127_70607_1         -          2-Hacid_dh_C         PF02826.17   1.9e-45  157.1   0.1   3.5e-45  156.3   0.1   1.4   1   0   0   1   1   1   1 # 2 # 763 # -1 # ID=70269_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.521
k127_27888_2         -          2-Hacid_dh_C         PF02826.17   1.7e-41  144.2   0.0   2.1e-41  143.9   0.0   1.1   1   0   0   1   1   1   1 # 184 # 945 # -1 # ID=27757_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.748
k127_77237_1         -          2-Hacid_dh_C         PF02826.17   8.9e-41  141.9   0.0     1e-40  141.7   0.0   1.0   1   0   0   1   1   1   1 # 3 # 503 # 1 # ID=76873_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.770
k127_95450_1         -          2-Hacid_dh_C         PF02826.17   9.9e-39  135.2   0.2   1.3e-38  134.9   0.2   1.1   1   0   0   1   1   1   1 # 3 # 431 # 1 # ID=95007_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.378
k127_8726_22         -          2-Hacid_dh_C         PF02826.17   1.4e-38  134.8   0.1   2.2e-38  134.1   0.1   1.4   1   0   0   1   1   1   1 # 21536 # 22699 # -1 # ID=8682_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.680
k127_27447_1         -          2-Hacid_dh_C         PF02826.17   4.3e-38  133.2   0.2     2e-37  131.0   0.1   2.0   2   0   0   2   2   1   1 # 1 # 780 # -1 # ID=27320_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.376
k127_52543_1         -          2-Hacid_dh_C         PF02826.17   3.8e-37  130.1   0.0   4.3e-37  129.9   0.0   1.1   1   0   0   1   1   1   1 # 2 # 433 # 1 # ID=52290_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.725
k127_8911_1          -          2-Hacid_dh_C         PF02826.17     5e-36  126.4   0.0   5.5e-36  126.3   0.0   1.0   1   0   0   1   1   1   1 # 2 # 433 # -1 # ID=8866_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.729
k127_23259_1         -          2-Hacid_dh_C         PF02826.17   1.9e-35  124.6   0.0   2.1e-35  124.4   0.0   1.0   1   0   0   1   1   1   1 # 3 # 299 # 1 # ID=23160_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.461
k127_18987_1         -          2-Hacid_dh_C         PF02826.17   2.1e-35  124.4   0.0   2.5e-35  124.2   0.0   1.1   1   0   0   1   1   1   1 # 2 # 388 # -1 # ID=18903_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.643
k127_34773_1         -          2-Hacid_dh_C         PF02826.17   6.6e-35  122.8   0.0   7.6e-35  122.6   0.0   1.0   1   0   0   1   1   1   1 # 3 # 389 # -1 # ID=34607_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.703
k127_4518_1          -          2-Hacid_dh_C         PF02826.17   1.3e-34  121.9   0.4   1.4e-34  121.7   0.4   1.0   1   0   0   1   1   1   1 # 3 # 299 # -1 # ID=4500_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.360
