#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
k127_231585_1        -          AA_kinase            PF00696.27   1.9e-45  159.6   2.6   2.1e-45  159.4   2.6   1.0   1   0   0   1   1   1   1 # 1 # 840 # 1 # ID=231142_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.686
k127_129791_1        -          AA_kinase            PF00696.27   2.2e-44  156.1   1.5   2.5e-44  156.0   1.5   1.0   1   0   0   1   1   1   1 # 1 # 642 # -1 # ID=129538_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.692
k127_271722_1        -          AA_kinase            PF00696.27   1.1e-35  127.7   0.1   1.3e-35  127.5   0.1   1.0   1   0   0   1   1   1   1 # 1 # 669 # 1 # ID=271192_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.547
k127_92577_1         -          AA_kinase            PF00696.27   2.7e-35  126.4   1.2   3.2e-35  126.2   1.2   1.0   1   0   0   1   1   1   1 # 311 # 1063 # 1 # ID=92390_1;partial=01;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.361
k127_31665_1         -          AA_kinase            PF00696.27   3.9e-35  125.9   0.2   4.4e-35  125.7   0.2   1.0   1   0   0   1   1   1   1 # 66 # 776 # -1 # ID=31594_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.646
k127_47769_1         -          AA_kinase            PF00696.27   2.7e-32  116.6   0.3   3.3e-32  116.3   0.3   1.1   1   0   0   1   1   1   1 # 1 # 555 # 1 # ID=47674_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.685
k127_148802_1        -          AA_kinase            PF00696.27     5e-32  115.7   0.1   5.5e-32  115.5   0.1   1.0   1   0   0   1   1   1   1 # 2 # 409 # 1 # ID=148504_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.596
k127_302563_1        -          AA_kinase            PF00696.27     1e-31  114.7   0.0   1.1e-31  114.5   0.0   1.0   1   0   0   1   1   1   1 # 2 # 403 # -1 # ID=300223_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.614
k127_68628_1         -          AA_kinase            PF00696.27   3.7e-31  112.8   0.1     4e-31  112.7   0.1   1.0   1   0   0   1   1   1   1 # 2 # 376 # 1 # ID=68480_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.653
k127_169286_2        -          AA_kinase            PF00696.27   9.2e-30  108.3   0.0   1.5e-29  107.6   0.0   1.3   1   0   0   1   1   1   1 # 200 # 1126 # -1 # ID=168957_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.622
