#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
k127_315799_1        -          AA_kinase            PF00696.27   4.5e-46  162.1   1.1     5e-46  162.0   1.1   1.0   1   0   0   1   1   1   1 # 3 # 668 # 1 # ID=315682_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.653
k127_297432_1        -          AA_kinase            PF00696.27   1.7e-36  130.7   0.4     2e-36  130.5   0.4   1.0   1   0   0   1   1   1   1 # 3 # 659 # -1 # ID=297323_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.619
k127_277202_1        -          AA_kinase            PF00696.27   1.8e-34  124.1   0.1   2.2e-34  123.8   0.1   1.1   1   0   0   1   1   1   1 # 1 # 822 # -1 # ID=277098_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.460
k127_302314_3        -          AA_kinase            PF00696.27   4.8e-33  119.4   0.0   7.2e-33  118.9   0.0   1.3   1   0   0   1   1   1   1 # 1023 # 2231 # -1 # ID=302202_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.608
k127_427499_1        -          AA_kinase            PF00696.27   1.2e-32  118.1   0.1   1.4e-32  117.9   0.1   1.0   1   0   0   1   1   1   1 # 1 # 348 # 1 # ID=427244_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.626
k127_405160_1        -          AA_kinase            PF00696.27   1.7e-32  117.7   0.0     2e-32  117.4   0.0   1.1   1   0   0   1   1   1   1 # 3 # 644 # -1 # ID=405016_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628
k127_397336_1        -          AA_kinase            PF00696.27   7.9e-32  115.5   0.0   8.4e-32  115.4   0.0   1.0   1   0   0   1   1   1   1 # 1 # 432 # 1 # ID=397195_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.748
k127_169082_1        -          AA_kinase            PF00696.27   1.2e-31  114.9   0.0   1.3e-31  114.7   0.0   1.0   1   0   0   1   1   1   1 # 3 # 515 # 1 # ID=169019_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.407
k127_404882_1        -          AA_kinase            PF00696.27   2.5e-31  113.8   0.0   2.8e-31  113.7   0.0   1.0   1   0   0   1   1   1   1 # 3 # 329 # -1 # ID=404738_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.709
k127_132958_1        -          AA_kinase            PF00696.27   7.4e-30  109.0   0.0   1.2e-29  108.3   0.0   1.4   1   0   0   1   1   1   1 # 2 # 814 # 1 # ID=132911_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.635
k127_237945_1        -          AA_kinase            PF00696.27   8.1e-30  108.9   0.3   8.5e-30  108.8   0.3   1.0   1   0   0   1   1   1   1 # 3 # 440 # 1 # ID=237862_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.678
k127_54703_1         -          AA_kinase            PF00696.27   2.4e-28  104.0   0.1   2.7e-28  103.9   0.1   1.0   1   0   0   1   1   1   1 # 1 # 579 # 1 # ID=54685_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.651
k127_387258_1        -          AA_kinase            PF00696.27   3.6e-28  103.5   0.4     4e-28  103.3   0.4   1.0   1   0   0   1   1   1   1 # 1 # 480 # 1 # ID=387118_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.690
k127_442220_1        -          AA_kinase            PF00696.27   4.8e-28  103.1   0.0   5.4e-28  102.9   0.0   1.0   1   0   0   1   1   1   1 # 1 # 432 # -1 # ID=439733_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.586
k127_357078_1        -          AA_kinase            PF00696.27   1.4e-27  101.6   0.2   1.6e-27  101.4   0.2   1.0   1   0   0   1   1   1   1 # 3 # 308 # -1 # ID=356947_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.686
k127_430922_2        -          AA_kinase            PF00696.27     1e-26   98.7   0.1   1.1e-26   98.6   0.1   1.0   1   0   0   1   1   1   1 # 149 # 538 # 1 # ID=430458_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.603
k127_233172_1        -          AA_kinase            PF00696.27   1.8e-26   98.0   0.1     2e-26   97.8   0.1   1.0   1   0   0   1   1   1   1 # 3 # 470 # -1 # ID=233092_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.615
