	1	2	3	4
Alphaproteobacteria	0.4487556741713999	0.3012775515934297	0.30372126391964815	0.2800271899751744
Deltaproteobacteria	0.1922489107871986	0.15789227385464927	0.10823793630493778	0.16426291523820782
Gammaproteobacteria	0.09249754784552568	0.10477794936590389	0.08521787953460806	0.10243527603735667
Bacteria unclassified	0.03535664590889391	0.07730825026908138	0.06419414205059422	0.0753930724671947
Actinobacteria	0.027874723419786036	0.06972717487949834	0.06116847063227175	0.06838869842771013
Betaproteobacteria	0.03154725244645179	0.056577284851888246	0.04176674256838953	0.05857666390826339
Proteobacteria unclassified	0.03234562832181391	0.05971266788338247	0.04738139056115288	0.06764984040666745
Nonspecific/Host	0.013686443577636351	0.028639618138424822	0.08181789825010137	0.033810143042912875
Cyanobacteria unclassified	0.04053468372909966	0.004118115026440171	0.05539786019526498	0.0044922567679394725
Bacilli	0.003969068637514542	0.005288034068042491	0.023487944103059984	0.006442841943492139
Bacteroidia	0.009808617897306051	0.008142636529552156	0.006862347546710752	0.005910864168341411
Clostridia	0.005018362645133329	0.009125368524498105	0.006924732524408122	0.007595460456318714
Phycisphaerae	0.0027600994548233307	0.010342084327764518	0.0071430799463489195	0.010432675257122591
Eurotiomycetes	2.2810739296060585e-05	0.0	0.00923297669921083	0.0
Terrabacteria group unclassified	0.003467232373001209	0.007534278627918948	0.008609126922237125	0.007299917247901643
Eukaryota unclassified	0.00392344715892242	0.004492489119752913	0.006831155057862067	0.005467549355715805
Planctomycetia	0.0013002121398754533	0.008844587954513547	0.0070183099909541784	0.006797493793592623
Bacteroidetes unclassified	0.008850566846871508	0.002994992746501942	0.003836676128388284	0.0033396382551128976
Planctomycetes unclassified	0.0014370765756518168	0.006925920726285741	0.0036495211952961727	0.007743232060527249
Verrucomicrobia unclassified	0.0029882068477839366	0.0057092049230193275	0.0053339155931251755	0.0059699728100248255
Cytophagia	0.011724719998175141	0.0004211708549768356	0.001060544620855298	0.0005615320959924341
Acidobacteria unclassified	0.0013002121398754533	0.003930927979783799	0.0033687887956580054	0.0033691925759546048
Spirochaetia	0.005337712995278177	0.0034161636014787776	0.004616488349605415	0.0021870197422863224
Opitutae	0.0029882068477839366	0.005147643783050213	0.00327521132911195	0.004935571580565078
Anaerolineae	0.00036497182873696936	0.005615611399691142	0.004803643282697527	0.00632462466012531
Unclassified Bacteria unclassified	0.0014598873149478774	0.0031353830314942207	0.0039302535949343395	0.004758245655514836
Flavobacteriia	0.0026004242797509065	0.001544293134915064	0.0020898967528619108	0.0009457382669346259
Deinococci	0.0010036725290266657	0.002480228368196921	0.002807323996381671	0.004167159238680695
Verrucomicrobiae	0.001482698054243938	0.0034629603631428705	0.002495399107894819	0.004669582692989715
Sordariomycetes	2.2810739296060585e-05	4.6796761664092844e-05	3.1192488848685235e-05	2.955432084170706e-05
Gemmatimonadetes	0.0004562147859212117	0.0016846834199073424	0.0020587042640132255	0.003103203688379241
Actinobacteria unclassified	0.0008439973539542417	0.0022462445598764565	0.0026201690632895597	0.0033987468967963115
Firmicutes unclassified	0.0013458336184675745	0.0025738218915251064	0.0014972394647368914	0.002098356779761201
Acidobacteriia	0.00020529665366454526	0.0016378866582432495	0.0014348544870395209	0.0028667691216455846
Methanomicrobia	0.00020529665366454526	0.00028078056998455706	0.00021834742194079665	0.0002955432084170706
Solibacteres	0.0004562147859212117	0.0010763255182741354	0.0009357746654605571	0.0014777160420853528
Chloroflexia	0.000273728871552727	0.0005615611399691141	0.0041797935057238216	0.0016550419671355952
Sphingobacteriia	0.0008439973539542417	4.6796761664092844e-05	0.0009045821766118718	0.00011821728336682824
Halobacteria	0.00038778256803302994	0.0013103093265945996	0.001060544620855298	0.0019505851755526658
Thermoleophilia	0.00038778256803302994	0.0012635125649305067	0.0016220094201316324	0.0016845962879773024
Chloroflexi unclassified	0.00038778256803302994	0.0015910898965791568	0.0009357746654605571	0.0013890530795602318
Parcubacteria group unclassified	0.0006387007002896964	0.0010763255182741354	0.0008733896877631866	0.0009161839460929187
Coriobacteriia	0.0004105933073290905	0.0009827319949459498	0.0007486197323684457	0.0011821728336682824
Holophagae	0.0004105933073290905	0.0008423417099536712	0.0006238497769737048	0.0011821728336682824
Acidimicrobiia	6.843221788818175e-05	0.0010295287566100427	0.0008733896877631866	0.0009752925877763329
Bacteria candidate phyla unclassified	0.00018248591436848468	0.0018250737048996209	0.0006550422658223899	0.0012412814753516965
Synergistia	0.00018248591436848468	0.001450699611586878	0.0006862347546710752	0.0008275209835677976
Negativicutes	0.0002965396108487876	0.0008891384716177641	0.0006550422658223899	0.0007979666627260906
Thermoplasmata	2.2810739296060585e-05	0.0018718704665637137	0.0003119248884868524	0.001566379004610474
Armatimonadetes unclassified	9.124295718424234e-05	0.00028078056998455706	0.00028073239963816713	0.0013890530795602318
Caldilineae	0.0	0.0008423417099536712	0.0006550422658223899	0.0007684123418843835
Chlorobia	0.0007071329181778781	4.6796761664092844e-05	0.0002495399107894819	0.00050242345430902
Archaea unclassified	6.843221788818175e-05	0.0013571060882586925	0.0007486197323684457	0.001063955550301454
Epsilonproteobacteria	0.00036497182873696936	0.00037437409331274275	0.0004055023550329081	0.00038420617094219177
Dehalococcoidia	2.2810739296060585e-05	0.0011231222799382282	0.0003119248884868524	0.0008866296252512117
Candidatus Rokubacteria unclassified	0.00018248591436848468	0.0009359352332818569	0.00037430986618422284	0.0005615320959924341
Thermotogae	0.00036497182873696936	9.359352332818569e-05	9.357746654605571e-05	0.0002659888875753635
Thermomicrobia	4.562147859212117e-05	0.0009359352332818569	0.00046788733273027855	0.0006206407376758482
Microgenomates group unclassified	0.0001368644357763635	0.0007487481866254855	0.00012476995539474094	0.0002955432084170706
Nitrospira	4.562147859212117e-05	0.00037437409331274275	0.0004366948438815933	0.0002659888875753635
Limnochordia	0.0001368644357763635	0.0004211708549768356	0.00028073239963816713	0.0004137604917838988
Euryarchaeota unclassified	9.124295718424234e-05	0.0008891384716177641	0.00021834742194079665	0.00047286913346731294
Gloeobacteria	0.0	0.00028078056998455706	0.000530272310427649	0.0
Nitrospinia	0.0	0.0	3.1192488848685235e-05	0.0005615320959924341
Ardenticatenia	0.0	0.00023398380832046422	0.0006550422658223899	0.0004137604917838988
PVC group unclassified	0.0001596751750724241	0.0003275773316486499	0.00037430986618422284	0.00038420617094219177
Cloacimonetes unclassified	0.00020529665366454526	9.359352332818569e-05	0.00028073239963816713	0.0002955432084170706
Patescibacteria group unclassified	0.0001596751750724241	0.00023398380832046422	0.00018715493309211142	0.0004137604917838988
FCB group unclassified	2.2810739296060585e-05	9.359352332818569e-05	9.357746654605571e-05	0.0002955432084170706
Nanoarchaeota unclassified	6.843221788818175e-05	0.0004211708549768356	0.00018715493309211142	0.0002659888875753635
Leotiomyceta unclassified	0.0	9.359352332818569e-05	0.00046788733273027855	0.0
Candidatus Moranbacteria unclassified	0.0001368644357763635	0.00023398380832046422	0.0002495399107894819	0.00017732592505024234
Candidate division NC10 unclassified	0.0	0.0007955449482895784	0.00021834742194079665	0.0006501950585175553
Rubrobacteria	0.00018248591436848468	0.0	0.0	0.0002659888875753635
Marinimicrobia unclassified	6.843221788818175e-05	9.359352332818569e-05	0.00018715493309211142	0.0001477716042085353
Chlamydiia	0.00018248591436848468	9.359352332818569e-05	9.357746654605571e-05	0.00011821728336682824
Omnitrophica unclassified	2.2810739296060585e-05	0.0007955449482895784	0.00012476995539474094	0.0005615320959924341
Nitriliruptoria	0.00025091813225666643	0.0	0.00018715493309211142	0.0001477716042085353
Fusobacteriia	0.0001368644357763635	0.00018718704665637137	9.357746654605571e-05	0.0001477716042085353
Bacteroidetes/Chlorobi group unclassified	9.124295718424234e-05	0.0	0.0001559624442434262	5.910864168341412e-05
Candidatus Uhrbacteria unclassified	6.843221788818175e-05	0.0003275773316486499	0.0001559624442434262	0.00011821728336682824
Thaumarchaeota unclassified	2.2810739296060585e-05	0.00018718704665637137	0.0	0.00017732592505024234
Candidatus Peregrinibacteria unclassified	6.843221788818175e-05	0.00014039028499227853	9.357746654605571e-05	0.00017732592505024234
Candidatus Falkowbacteria unclassified	6.843221788818175e-05	0.00023398380832046422	9.357746654605571e-05	0.0002659888875753635
Candidatus Atribacteria unclassified	4.562147859212117e-05	4.6796761664092844e-05	3.1192488848685235e-05	0.00011821728336682824
Candidatus Parcubacteria unclassified	2.2810739296060585e-05	0.0003275773316486499	0.0	0.00047286913346731294
Candidatus Magasanikbacteria unclassified	0.0	4.6796761664092844e-05	3.1192488848685235e-05	0.0002068802458919494
Latescibacteria unclassified	0.00011405369648030293	0.0	0.0	0.0001477716042085353
Chrysiogenetes	0.0	0.00018718704665637137	0.0	0.00011821728336682824
Candidatus Hydrogenedentes unclassified	4.562147859212117e-05	4.6796761664092844e-05	9.357746654605571e-05	5.910864168341412e-05
Candidate division Zixibacteria unclassified	0.0	4.6796761664092844e-05	0.0	2.955432084170706e-05
